timestamp,type,metric,value,details
1765008580021,AUTH,Login_Attempt,0.157,Failed_Credential
1765008580024,AUTH,Login_Attempt,0.159,Failed_Credential
1765008580280,CRYPTO,Encryption_Time,0.2344,Speck128
1765008580282,CRYPTO,Decryption_Time,0.1959,Speck128
1765008580283,NETWORK,E2E_Latency,3,Normal
1765008581150,CRYPTO,Encryption_Time,0.9334,Speck128
1765008581155,CRYPTO,Encryption_Time,0.8947,Speck128
1765008581159,CRYPTO,Decryption_Time,0.6495,Speck128
1765008581166,CRYPTO,Decryption_Time,0.8332,Speck128
1765008581290,CRYPTO,Encryption_Time,0.2167,Speck128
1765008581292,CRYPTO,Decryption_Time,0.1570,Speck128
1765008581292,NETWORK,E2E_Latency,3,Normal
1765008582291,CRYPTO,Encryption_Time,0.2413,Speck128
1765008582293,CRYPTO,Decryption_Time,0.1713,Speck128
1765008582294,NETWORK,E2E_Latency,3,Normal
1765008583292,CRYPTO,Encryption_Time,0.2024,Speck128
1765008583294,CRYPTO,Decryption_Time,0.2119,Speck128
1765008583294,NETWORK,E2E_Latency,3,Normal
1765008584291,CRYPTO,Encryption_Time,0.2322,Speck128
1765008584294,CRYPTO,Decryption_Time,0.3097,Speck128
1765008584295,NETWORK,E2E_Latency,4,Normal
1765008585182,AUTH,Login_Attempt,0.177,Failed_Credential
1765008585185,AUTH,Login_Attempt,0.203,Failed_Credential
1765008585188,AUTH,Login_Attempt,0.130,Failed_Credential
1765008585191,AUTH,Login_Attempt,0.128,Failed_Credential
1765008585194,AUTH,Login_Attempt,0.160,Failed_Credential
1765008585197,AUTH,Login_Attempt,0.137,Failed_Credential
1765008585199,AUTH,Login_Attempt,0.113,Failed_Credential
1765008585202,AUTH,Login_Attempt,0.141,Failed_Credential
1765008585205,AUTH,Login_Attempt,0.167,Failed_Credential
1765008585207,AUTH,Login_Attempt,0.120,Failed_Credential
1765008585305,CRYPTO,Encryption_Time,0.3862,Speck128
1765008585308,CRYPTO,Decryption_Time,0.3307,Speck128
1765008585308,NETWORK,E2E_Latency,3,Normal
1765008586163,CRYPTO,Encryption_Time,0.3399,Speck128
1765008586165,CRYPTO,Encryption_Time,0.7123,Speck128
1765008586167,CRYPTO,Decryption_Time,0.2188,Speck128
1765008586168,CRYPTO,Decryption_Time,0.1923,Speck128
1765008586307,CRYPTO,Encryption_Time,0.6043,Speck128
1765008586313,CRYPTO,Decryption_Time,0.4522,Speck128
1765008586314,NETWORK,E2E_Latency,8,Normal
1765008587309,CRYPTO,Encryption_Time,0.2824,Speck128
1765008587311,CRYPTO,Decryption_Time,0.1877,Speck128
1765008587312,NETWORK,E2E_Latency,3,Normal
1765008588309,CRYPTO,Encryption_Time,0.3074,Speck128
1765008588312,CRYPTO,Decryption_Time,0.2065,Speck128
1765008588312,NETWORK,E2E_Latency,3,Normal
1765008589324,CRYPTO,Encryption_Time,0.4057,Speck128
1765008589327,CRYPTO,Decryption_Time,0.2257,Speck128
1765008589328,NETWORK,E2E_Latency,4,Normal
1765008590329,CRYPTO,Encryption_Time,0.5761,Speck128
1765008590331,CRYPTO,Decryption_Time,0.1957,Speck128
1765008590332,NETWORK,E2E_Latency,4,Normal
1765008591173,CRYPTO,Encryption_Time,0.5269,Speck128
1765008591175,CRYPTO,Encryption_Time,0.4715,Speck128
1765008591177,CRYPTO,Decryption_Time,0.1907,Speck128
1765008591178,CRYPTO,Decryption_Time,0.1626,Speck128
1765008591330,CRYPTO,Encryption_Time,0.3513,Speck128
1765008591333,CRYPTO,Decryption_Time,0.4981,Speck128
1765008591336,NETWORK,E2E_Latency,6,Normal
1765008592345,CRYPTO,Encryption_Time,0.6155,Speck128
1765008592347,CRYPTO,Decryption_Time,0.1560,Speck128
1765008592348,NETWORK,E2E_Latency,3,Normal
1765008593356,CRYPTO,Encryption_Time,0.2455,Speck128
1765008593358,CRYPTO,Decryption_Time,0.3711,Speck128
1765008593358,NETWORK,E2E_Latency,3,Normal
1765008594363,CRYPTO,Encryption_Time,0.2710,Speck128
1765008594365,CRYPTO,Decryption_Time,0.1296,Speck128
1765008594366,NETWORK,E2E_Latency,3,Normal
1765008595368,CRYPTO,Encryption_Time,0.4175,Speck128
1765008595374,CRYPTO,Decryption_Time,0.3231,Speck128
1765008595377,NETWORK,E2E_Latency,9,Normal
1765008596178,CRYPTO,Encryption_Time,0.2400,Speck128
1765008596179,CRYPTO,Encryption_Time,0.1615,Speck128
1765008596180,CRYPTO,Decryption_Time,0.1159,Speck128
1765008596181,CRYPTO,Decryption_Time,0.1638,Speck128
1765008596381,CRYPTO,Encryption_Time,0.3778,Speck128
1765008596386,CRYPTO,Decryption_Time,0.4421,Speck128
1765008596387,NETWORK,E2E_Latency,6,Normal
1765008597336,CRYPTO,Decryption_Time,0.1648,Speck128
1765008597337,NETWORK,E2E_Latency,7009,Attack_Detected
1765008597338,NETWORK,Replay_Attack,7009,Blocked
1765008597382,CRYPTO,Encryption_Time,0.4224,Speck128
1765008597385,CRYPTO,Decryption_Time,0.3555,Speck128
1765008597388,NETWORK,E2E_Latency,6,Normal
1765008598381,CRYPTO,Encryption_Time,0.3135,Speck128
1765008598383,CRYPTO,Decryption_Time,0.1801,Speck128
1765008598384,NETWORK,E2E_Latency,2,Normal
1765008599385,CRYPTO,Encryption_Time,0.7323,Speck128
1765008599387,CRYPTO,Decryption_Time,0.1593,Speck128
1765008599388,NETWORK,E2E_Latency,3,Normal
1765008600384,CRYPTO,Encryption_Time,0.3695,Speck128
1765008600387,CRYPTO,Decryption_Time,0.2014,Speck128
1765008600387,NETWORK,E2E_Latency,3,Normal
1765008601181,CRYPTO,Encryption_Time,0.6242,Speck128
1765008601182,CRYPTO,Encryption_Time,0.2077,Speck128
1765008601184,CRYPTO,Decryption_Time,0.5021,Speck128
1765008601185,CRYPTO,Decryption_Time,0.1751,Speck128
1765008601384,CRYPTO,Encryption_Time,0.2604,Speck128
1765008601386,CRYPTO,Decryption_Time,0.1453,Speck128
1765008601387,NETWORK,E2E_Latency,3,Normal
1765008602399,CRYPTO,Encryption_Time,0.2274,Speck128
1765008602401,CRYPTO,Decryption_Time,0.2736,Speck128
1765008602402,NETWORK,E2E_Latency,3,Normal
1765008603401,CRYPTO,Encryption_Time,0.4314,Speck128
1765008603403,CRYPTO,Decryption_Time,0.2657,Speck128
1765008603404,NETWORK,E2E_Latency,4,Normal
1765008603406,CRYPTO,Decryption_Time,0.1423,Integrity_Failure
1765008604406,CRYPTO,Encryption_Time,0.6509,Speck128
1765008604408,CRYPTO,Decryption_Time,0.2280,Speck128
1765008604409,NETWORK,E2E_Latency,3,Normal
1765008605408,CRYPTO,Encryption_Time,0.2513,Speck128
1765008605410,CRYPTO,Decryption_Time,0.2073,Speck128
1765008605411,NETWORK,E2E_Latency,3,Normal
1765008606189,CRYPTO,Encryption_Time,0.2884,Speck128
1765008606190,CRYPTO,Encryption_Time,0.2362,Speck128
1765008606192,CRYPTO,Decryption_Time,0.2052,Speck128
1765008606193,CRYPTO,Decryption_Time,0.2117,Speck128
1765008606422,CRYPTO,Encryption_Time,0.5068,Speck128
1765008606425,CRYPTO,Decryption_Time,0.2040,Speck128
1765008606425,NETWORK,E2E_Latency,3,Normal
1765008607435,CRYPTO,Encryption_Time,0.3633,Speck128
1765008607438,CRYPTO,Decryption_Time,0.2584,Speck128
1765008607439,NETWORK,E2E_Latency,4,Normal
1765008608449,CRYPTO,Encryption_Time,0.2277,Speck128
1765008608451,CRYPTO,Decryption_Time,0.1944,Speck128
1765008608452,NETWORK,E2E_Latency,2,Normal
1765008609454,CRYPTO,Encryption_Time,0.4113,Speck128
1765008609456,CRYPTO,Decryption_Time,0.2272,Speck128
1765008609457,NETWORK,E2E_Latency,4,Normal
1765008610460,CRYPTO,Encryption_Time,0.4077,Speck128
1765008610463,CRYPTO,Decryption_Time,0.1909,Speck128
1765008610463,NETWORK,E2E_Latency,3,Normal
1765008611192,CRYPTO,Encryption_Time,0.3587,Speck128
1765008611194,CRYPTO,Encryption_Time,0.2436,Speck128
1765008611195,CRYPTO,Decryption_Time,0.1857,Speck128
1765008611196,CRYPTO,Decryption_Time,0.2430,Speck128
1765008611474,CRYPTO,Encryption_Time,0.5467,Speck128
1765008611478,CRYPTO,Decryption_Time,0.3304,Speck128
1765008611479,NETWORK,E2E_Latency,5,Normal
1765008612487,CRYPTO,Encryption_Time,0.3045,Speck128
1765008612489,CRYPTO,Decryption_Time,0.1667,Speck128
1765008612490,NETWORK,E2E_Latency,3,Normal
1765008613489,CRYPTO,Encryption_Time,0.7291,Speck128
1765008613495,CRYPTO,Decryption_Time,0.7030,Speck128
1765008613497,NETWORK,E2E_Latency,9,Normal
1765008614494,CRYPTO,Encryption_Time,0.2827,Speck128
1765008614496,CRYPTO,Decryption_Time,0.1786,Speck128
1765008614496,NETWORK,E2E_Latency,2,Normal
1765008615494,CRYPTO,Encryption_Time,0.4366,Speck128
1765008615496,CRYPTO,Decryption_Time,0.1477,Speck128
1765008615497,NETWORK,E2E_Latency,3,Normal
1765008616196,CRYPTO,Encryption_Time,0.4522,Speck128
1765008616197,CRYPTO,Encryption_Time,0.2016,Speck128
1765008616198,CRYPTO,Decryption_Time,0.2120,Speck128
1765008616199,CRYPTO,Decryption_Time,0.2017,Speck128
1765008616462,CRYPTO,Decryption_Time,0.2897,Speck128
1765008616463,NETWORK,E2E_Latency,7010,Attack_Detected
1765008616464,NETWORK,Replay_Attack,7010,Blocked
1765008616508,CRYPTO,Encryption_Time,1.6893,Speck128
1765008616512,CRYPTO,Decryption_Time,0.4188,Speck128
1765008616515,NETWORK,E2E_Latency,8,Normal
1765008617508,CRYPTO,Encryption_Time,0.3743,Speck128
1765008617511,CRYPTO,Decryption_Time,0.2332,Speck128
1765008617511,NETWORK,E2E_Latency,3,Normal
1765008618509,CRYPTO,Encryption_Time,0.4184,Speck128
1765008618511,CRYPTO,Decryption_Time,0.2098,Speck128
1765008618512,NETWORK,E2E_Latency,3,Normal
1765008619523,CRYPTO,Encryption_Time,0.4163,Speck128
1765008619525,CRYPTO,Decryption_Time,0.3588,Speck128
1765008619526,NETWORK,E2E_Latency,3,Normal
1765008620525,CRYPTO,Encryption_Time,0.7755,Speck128
1765008620527,CRYPTO,Decryption_Time,0.1950,Speck128
1765008620528,NETWORK,E2E_Latency,3,Normal
1765008621200,CRYPTO,Encryption_Time,0.4788,Speck128
1765008621202,CRYPTO,Encryption_Time,0.2770,Speck128
1765008621203,CRYPTO,Decryption_Time,0.2021,Speck128
1765008621204,CRYPTO,Decryption_Time,0.1943,Speck128
1765008621528,CRYPTO,Encryption_Time,0.4819,Speck128
1765008621532,CRYPTO,Decryption_Time,0.3964,Speck128
1765008621533,NETWORK,E2E_Latency,5,Normal
1765008622537,CRYPTO,Encryption_Time,0.4801,Speck128
1765008622538,CRYPTO,Decryption_Time,0.1505,Speck128
1765008622539,NETWORK,E2E_Latency,3,Normal
1765008623543,CRYPTO,Encryption_Time,0.3020,Speck128
1765008623545,CRYPTO,Decryption_Time,0.2363,Speck128
1765008623545,NETWORK,E2E_Latency,3,Normal
1765008624544,CRYPTO,Encryption_Time,0.4317,Speck128
1765008624546,CRYPTO,Decryption_Time,0.2049,Speck128
1765008624547,NETWORK,E2E_Latency,3,Normal
1765008625555,CRYPTO,Encryption_Time,0.9834,Speck128
1765008625558,CRYPTO,Decryption_Time,0.1858,Speck128
1765008625558,NETWORK,E2E_Latency,4,Normal
1765008626210,CRYPTO,Encryption_Time,0.2507,Speck128
1765008626211,CRYPTO,Encryption_Time,0.2045,Speck128
1765008626213,CRYPTO,Decryption_Time,0.1820,Speck128
1765008626214,CRYPTO,Decryption_Time,0.1716,Speck128
1765008626554,CRYPTO,Encryption_Time,0.5376,Speck128
1765008626557,CRYPTO,Decryption_Time,0.1994,Speck128
1765008626558,NETWORK,E2E_Latency,4,Normal
1765008627557,CRYPTO,Encryption_Time,0.8424,Speck128
1765008627560,CRYPTO,Decryption_Time,0.2988,Speck128
1765008627561,NETWORK,E2E_Latency,5,Normal
1765008628541,CRYPTO,Decryption_Time,0.1788,Speck128
1765008628542,NETWORK,E2E_Latency,7013,Attack_Detected
1765008628542,NETWORK,Replay_Attack,7013,Blocked
1765008628571,CRYPTO,Encryption_Time,1.0656,Speck128
1765008628574,CRYPTO,Decryption_Time,0.2503,Speck128
1765008628574,NETWORK,E2E_Latency,5,Normal
1765008629570,CRYPTO,Encryption_Time,0.2277,Speck128
1765008629572,CRYPTO,Decryption_Time,0.1473,Speck128
1765008629572,NETWORK,E2E_Latency,2,Normal
1765008630585,CRYPTO,Encryption_Time,1.2300,Speck128
1765008630587,CRYPTO,Decryption_Time,0.1577,Speck128
1765008630588,NETWORK,E2E_Latency,5,Normal
1765008631225,CRYPTO,Encryption_Time,0.7458,Speck128
1765008631227,CRYPTO,Encryption_Time,0.2604,Speck128
1765008631228,CRYPTO,Decryption_Time,0.1866,Speck128
1765008631229,CRYPTO,Decryption_Time,0.1800,Speck128
1765008631584,CRYPTO,Encryption_Time,0.3240,Speck128
1765008631587,CRYPTO,Decryption_Time,0.1683,Speck128
1765008631587,NETWORK,E2E_Latency,3,Normal
1765008632588,CRYPTO,Encryption_Time,0.2350,Speck128
1765008632590,CRYPTO,Decryption_Time,0.2254,Speck128
1765008632591,NETWORK,E2E_Latency,3,Normal
1765008633295,AUTH,Login_Attempt,0.129,Failed_Credential
1765008633298,AUTH,Login_Attempt,0.118,Failed_Credential
1765008633302,AUTH,Login_Attempt,0.125,Failed_Credential
1765008633304,AUTH,Login_Attempt,0.112,Failed_Credential
1765008633307,AUTH,Login_Attempt,0.133,Failed_Credential
1765008633311,AUTH,Login_Attempt,0.136,Failed_Credential
1765008633314,AUTH,Login_Attempt,0.147,Failed_Credential
1765008633316,AUTH,Login_Attempt,0.127,Failed_Credential
1765008633319,AUTH,Login_Attempt,0.136,Failed_Credential
1765008633324,AUTH,Login_Attempt,0.232,Failed_Credential
1765008633603,CRYPTO,Encryption_Time,0.3370,Speck128
1765008633606,CRYPTO,Decryption_Time,0.2786,Speck128
1765008633607,NETWORK,E2E_Latency,5,Normal
1765008634604,CRYPTO,Encryption_Time,0.4373,Speck128
1765008634606,CRYPTO,Decryption_Time,0.1840,Speck128
1765008634606,NETWORK,E2E_Latency,3,Normal
1765008635619,CRYPTO,Encryption_Time,0.6353,Speck128
1765008635622,CRYPTO,Decryption_Time,0.2665,Speck128
1765008635623,NETWORK,E2E_Latency,4,Normal
1765008636229,CRYPTO,Encryption_Time,0.2828,Speck128
1765008636230,CRYPTO,Encryption_Time,0.2552,Speck128
1765008636232,CRYPTO,Decryption_Time,0.1650,Speck128
1765008636233,CRYPTO,Decryption_Time,0.1563,Speck128
1765008636631,CRYPTO,Encryption_Time,0.2996,Speck128
1765008636633,CRYPTO,Decryption_Time,0.1496,Speck128
1765008636633,NETWORK,E2E_Latency,3,Normal
1765008637395,AUTH,Login_Attempt,0.133,Failed_Credential
1765008637398,AUTH,Login_Attempt,0.126,Failed_Credential
1765008637401,AUTH,Login_Attempt,0.124,Failed_Credential
1765008637405,AUTH,Login_Attempt,0.124,Failed_Credential
1765008637408,AUTH,Login_Attempt,0.129,Failed_Credential
1765008637411,AUTH,Login_Attempt,0.124,Failed_Credential
1765008637413,AUTH,Login_Attempt,0.140,Failed_Credential
1765008637417,AUTH,Login_Attempt,0.189,Failed_Credential
1765008637422,AUTH,Login_Attempt,0.136,Failed_Credential
1765008637426,AUTH,Login_Attempt,0.218,Failed_Credential
1765008637637,CRYPTO,Encryption_Time,0.4042,Speck128
1765008637639,CRYPTO,Decryption_Time,0.1954,Speck128
1765008637640,NETWORK,E2E_Latency,3,Normal
1765008638643,CRYPTO,Encryption_Time,0.7649,Speck128
1765008638656,CRYPTO,Decryption_Time,0.8300,Speck128
1765008638658,NETWORK,E2E_Latency,15,Normal
1765008639655,CRYPTO,Encryption_Time,0.4479,Speck128
1765008639658,CRYPTO,Decryption_Time,0.1582,Speck128
1765008639658,NETWORK,E2E_Latency,3,Normal
1765008640657,CRYPTO,Encryption_Time,0.6563,Speck128
1765008640660,CRYPTO,Decryption_Time,0.2583,Speck128
1765008640660,NETWORK,E2E_Latency,4,Normal
1765008641236,CRYPTO,Encryption_Time,0.3042,Speck128
1765008641238,CRYPTO,Encryption_Time,0.2101,Speck128
1765008641239,CRYPTO,Decryption_Time,0.1552,Speck128
1765008641240,CRYPTO,Decryption_Time,0.1557,Speck128
1765008641662,CRYPTO,Encryption_Time,0.2879,Speck128
1765008641664,CRYPTO,Decryption_Time,0.2565,Speck128
1765008641665,NETWORK,E2E_Latency,3,Normal
1765008642677,CRYPTO,Encryption_Time,0.3174,Speck128
1765008642679,CRYPTO,Decryption_Time,0.2578,Speck128
1765008642679,NETWORK,E2E_Latency,3,Normal
1765008643682,CRYPTO,Encryption_Time,0.2157,Speck128
1765008643684,CRYPTO,Decryption_Time,0.2508,Speck128
1765008643685,NETWORK,E2E_Latency,3,Normal
1765008644695,CRYPTO,Encryption_Time,0.2895,Speck128
1765008644697,CRYPTO,Decryption_Time,0.1645,Speck128
1765008644697,NETWORK,E2E_Latency,2,Normal
1765008645696,CRYPTO,Encryption_Time,0.4380,Speck128
1765008645699,CRYPTO,Decryption_Time,0.2331,Speck128
1765008645700,NETWORK,E2E_Latency,3,Normal
1765008646245,CRYPTO,Encryption_Time,0.9135,Speck128
1765008646248,CRYPTO,Encryption_Time,0.3583,Speck128
1765008646249,CRYPTO,Decryption_Time,0.3018,Speck128
1765008646252,CRYPTO,Decryption_Time,0.4642,Speck128
1765008646701,CRYPTO,Encryption_Time,0.4600,Speck128
1765008646703,CRYPTO,Decryption_Time,0.1575,Speck128
1765008646704,NETWORK,E2E_Latency,3,Normal
1765008647704,CRYPTO,Encryption_Time,0.3649,Speck128
1765008647706,CRYPTO,Decryption_Time,0.2531,Speck128
1765008647707,NETWORK,E2E_Latency,4,Normal
1765008648707,CRYPTO,Encryption_Time,0.8473,Speck128
1765008648714,CRYPTO,Decryption_Time,0.7046,Speck128
1765008648716,NETWORK,E2E_Latency,9,Normal
1765008649689,CRYPTO,Decryption_Time,0.2155,Speck128
1765008649690,NETWORK,E2E_Latency,7014,Attack_Detected
1765008649690,NETWORK,Replay_Attack,7014,Blocked
1765008649718,CRYPTO,Encryption_Time,0.6480,Speck128
1765008649726,CRYPTO,Decryption_Time,0.4647,Speck128
1765008649727,NETWORK,E2E_Latency,10,Normal
1765008650720,CRYPTO,Encryption_Time,0.2561,Speck128
1765008650722,CRYPTO,Decryption_Time,0.1539,Speck128
1765008650723,NETWORK,E2E_Latency,3,Normal
1765008651253,CRYPTO,Encryption_Time,0.4396,Speck128
1765008651255,CRYPTO,Encryption_Time,0.2342,Speck128
1765008651256,CRYPTO,Decryption_Time,0.1856,Speck128
1765008651257,CRYPTO,Decryption_Time,0.1846,Speck128
1765008651723,CRYPTO,Encryption_Time,0.4357,Speck128
1765008651726,CRYPTO,Decryption_Time,0.2640,Speck128
1765008651727,NETWORK,E2E_Latency,4,Normal
1765008652736,CRYPTO,Encryption_Time,0.6495,Speck128
1765008652738,CRYPTO,Decryption_Time,0.1904,Speck128
1765008652739,NETWORK,E2E_Latency,4,Normal
1765008653741,CRYPTO,Encryption_Time,0.4279,Speck128
1765008653744,CRYPTO,Decryption_Time,0.2592,Speck128
1765008653745,NETWORK,E2E_Latency,3,Normal
1765008654747,CRYPTO,Encryption_Time,0.9207,Speck128
1765008654757,CRYPTO,Decryption_Time,0.8286,Speck128
1765008654760,NETWORK,E2E_Latency,13,Normal
1765008655751,CRYPTO,Encryption_Time,0.5234,Speck128
1765008655753,CRYPTO,Decryption_Time,0.2018,Speck128
1765008655754,NETWORK,E2E_Latency,3,Normal
1765008656266,CRYPTO,Encryption_Time,0.2822,Speck128
1765008656268,CRYPTO,Encryption_Time,0.1923,Speck128
1765008656269,CRYPTO,Decryption_Time,0.1510,Speck128
1765008656269,CRYPTO,Decryption_Time,0.1777,Speck128
1765008656766,CRYPTO,Encryption_Time,0.4250,Speck128
1765008656768,CRYPTO,Decryption_Time,0.2501,Speck128
1765008656769,NETWORK,E2E_Latency,4,Normal
1765008657778,CRYPTO,Encryption_Time,0.6117,Speck128
1765008657780,CRYPTO,Decryption_Time,0.2273,Speck128
1765008657781,NETWORK,E2E_Latency,4,Normal
1765008658786,CRYPTO,Encryption_Time,0.5666,Speck128
1765008658788,CRYPTO,Decryption_Time,0.1852,Speck128
1765008658789,NETWORK,E2E_Latency,3,Normal
1765008659787,CRYPTO,Encryption_Time,0.3625,Speck128
1765008659790,CRYPTO,Decryption_Time,0.2512,Speck128
1765008659791,NETWORK,E2E_Latency,4,Normal
1765008660799,CRYPTO,Encryption_Time,0.5555,Speck128
1765008660802,CRYPTO,Decryption_Time,0.3046,Speck128
1765008660802,NETWORK,E2E_Latency,3,Normal
1765008661269,CRYPTO,Encryption_Time,0.4184,Speck128
1765008661271,CRYPTO,Encryption_Time,0.2422,Speck128
1765008661272,CRYPTO,Decryption_Time,0.2392,Speck128
1765008661273,CRYPTO,Decryption_Time,0.1452,Speck128
1765008661775,CRYPTO,Decryption_Time,0.2605,Speck128
1765008661776,NETWORK,E2E_Latency,7029,Attack_Detected
1765008661776,NETWORK,Replay_Attack,7029,Blocked
1765008661805,CRYPTO,Encryption_Time,0.5357,Speck128
1765008661809,CRYPTO,Decryption_Time,0.8345,Speck128
1765008661810,NETWORK,E2E_Latency,6,Normal
1765008662808,CRYPTO,Encryption_Time,0.3600,Speck128
1765008662810,CRYPTO,Decryption_Time,0.2259,Speck128
1765008662811,NETWORK,E2E_Latency,4,Normal
1765008663811,CRYPTO,Encryption_Time,0.3360,Speck128
1765008663813,CRYPTO,Decryption_Time,0.1900,Speck128
1765008663813,NETWORK,E2E_Latency,3,Normal
1765008664815,CRYPTO,Encryption_Time,0.5902,Speck128
1765008664817,CRYPTO,Decryption_Time,0.1537,Speck128
1765008664818,NETWORK,E2E_Latency,3,Normal
1765008665830,CRYPTO,Encryption_Time,0.2697,Speck128
1765008665832,CRYPTO,Decryption_Time,0.1381,Speck128
1765008665833,NETWORK,E2E_Latency,3,Normal
1765008666282,CRYPTO,Encryption_Time,0.3490,Speck128
1765008666283,CRYPTO,Encryption_Time,0.2603,Speck128
1765008666285,CRYPTO,Decryption_Time,0.3041,Speck128
1765008666286,CRYPTO,Decryption_Time,0.5561,Speck128
1765008666498,AUTH,Login_Attempt,0.155,Failed_Credential
1765008666502,AUTH,Login_Attempt,0.139,Failed_Credential
1765008666505,AUTH,Login_Attempt,0.128,Failed_Credential
1765008666508,AUTH,Login_Attempt,0.136,Failed_Credential
1765008666511,AUTH,Login_Attempt,0.124,Failed_Credential
1765008666514,AUTH,Login_Attempt,0.107,Failed_Credential
1765008666518,AUTH,Login_Attempt,0.223,Failed_Credential
1765008666523,AUTH,Login_Attempt,0.146,Failed_Credential
1765008666526,AUTH,Login_Attempt,0.125,Failed_Credential
1765008666529,AUTH,Login_Attempt,0.123,Failed_Credential
1765008666845,CRYPTO,Encryption_Time,0.6408,Speck128
1765008666848,CRYPTO,Decryption_Time,0.2275,Speck128
1765008666849,NETWORK,E2E_Latency,3,Normal
1765008667848,CRYPTO,Encryption_Time,0.5597,Speck128
1765008667852,CRYPTO,Decryption_Time,0.3948,Speck128
1765008667853,NETWORK,E2E_Latency,5,Normal
1765008668861,CRYPTO,Encryption_Time,0.8188,Speck128
1765008668863,CRYPTO,Decryption_Time,0.2224,Speck128
1765008668864,NETWORK,E2E_Latency,3,Normal
1765008669863,CRYPTO,Encryption_Time,0.6372,Speck128
1765008669866,CRYPTO,Decryption_Time,0.3086,Speck128
1765008669866,NETWORK,E2E_Latency,4,Normal
1765008670870,CRYPTO,Encryption_Time,0.2883,Speck128
1765008670873,CRYPTO,Decryption_Time,0.2749,Speck128
1765008670874,NETWORK,E2E_Latency,4,Normal
1765008671291,CRYPTO,Encryption_Time,0.6375,Speck128
1765008671293,CRYPTO,Encryption_Time,0.2099,Speck128
1765008671294,CRYPTO,Decryption_Time,0.1938,Speck128
1765008671295,CRYPTO,Decryption_Time,0.1554,Speck128
1765008671884,CRYPTO,Encryption_Time,0.3562,Speck128
1765008671886,CRYPTO,Decryption_Time,0.2061,Speck128
1765008671887,NETWORK,E2E_Latency,4,Normal
1765008672885,CRYPTO,Encryption_Time,0.2490,Speck128
